ROWNAME,VECTOR,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
x9w6b8bclp,0.243517843189115 0.261021632094739 0.0687275388554547 0.33750058383012 0.548043669077288 0.757383334069151 0.0923508941703499 -0.527256311446464 0.886836129921403 0.255256802520797 0.350931614931611 -0.284724655004174 -0.326083031765427 0.385188494628872 0.197149240082903 0.579966766726505 -0.189413470226687 0.17838978037366 -0.417917003219828 -0.195648791061574 0.0684615572833366 -0.196593718410271 -0.143658070469766 -0.357383272952195 -0.268479476949846 0.143028163431556 0.41520421151473 0.110340751150438 0.702816982706187 0.289937560055671 -0.347886170233813 -0.742645919562319 -0.168565897303755 0.756545012085862 -0.0719846254290292 -0.68933769760335 0.195490534727604 -0.479823920951104 -0.178760982588403 0.171869963196819 -0.0502341584460934 -0.704855907071105 0.158018912864074 -0.191732940239157 0.0576101081928789 -0.247250347722948 0.301357323340286 -0.176041541941584 -0.407409384957239 -0.286718669636571,0.243517843,0.261021632,0.068727539,0.337500584,0.548043669,0.757383334,0.092350894,-0.527256311,0.88683613,0.255256803,0.350931615,-0.284724655,-0.326083032,0.385188495,0.19714924,0.579966767,-0.18941347,0.17838978,-0.417917003,-0.195648791,0.068461557,-0.196593718,-0.14365807,-0.357383273,-0.268479477,0.143028163,0.415204212,0.110340751,0.702816983,0.28993756,-0.34788617,-0.74264592,-0.168565897,0.756545012,-0.071984625,-0.689337698,0.195490535,-0.479823921,-0.178760983,0.171869963,-0.050234158,-0.704855907,0.158018913,-0.19173294,0.057610108,-0.247250348,0.301357323,-0.176041542,-0.407409385,-0.28671867
xp4tmgwrrr,-0.471371450624174 -0.200780553051879 0.0468686291771519 -0.274189434145231 -0.117067378468588 0.109390026027342 -0.700195466789273 -0.589555737851269 0.210316732672752 0.0518208244824011 -0.391413081639732 -0.00662122252934699 0.686169345738118 0.142989704488629 0.0288523170165175 0.498474556909625 -0.0772225069067396 0.0110657443624829 0.257964489687548 -0.25670086041891 0.560052982875673 0.875655365288209 -0.0919919783022619 -0.403994312175975 0.335036171735537 0.191110480958122 -0.46411515151274 -0.769567612353747 -0.0798394685666556 -0.485768230450604 0.167537466515292 -0.551146298139132 -0.222013946431577 -0.428681647745021 -0.0123833010643157 -0.812541867849503 0.7044805471478 -0.0640451248429191 0.33454572383422 -0.327835214995096 0.469891414405611 -0.176024701211589 -0.202039701827512 -0.652845492406713 0.102124022233289 0.368164695886457 0.0114537595964339 0.694730080226271 -0.267406701700109 -0.0933070833492768,-0.471371451,-0.200780553,0.046868629,-0.274189434,-0.117067378,0.109390026,-0.700195467,-0.589555738,0.210316733,0.051820824,-0.391413082,-0.006621223,0.686169346,0.142989704,0.028852317,0.498474557,-0.077222507,0.011065744,0.25796449,-0.25670086,0.560052983,0.875655365,-0.091991978,-0.403994312,0.335036172,0.191110481,-0.464115152,-0.769567612,-0.079839469,-0.48576823,0.167537467,-0.551146298,-0.222013946,-0.428681648,-0.012383301,-0.812541868,0.704480547,-0.064045125,0.334545724,-0.327835215,0.469891414,-0.176024701,-0.202039702,-0.652845492,0.102124022,0.368164696,0.01145376,0.69473008,-0.267406702,-0.093307083
yahoo,-0.0553001746914799 0.504831378598638 -0.264129855201788 -0.746549315099436 0.595810065534891 -0.797745800815506 -0.281848650605406 0.534995211991497 0.331547203968016 -0.218707988983809 -0.0486509399867462 -0.0901124512580649 0.030434851593144 0.0266840416526562 0.241559831105361 0.455509171561374 -0.00702976418425449 0.221946365054995 -0.274914845810221 -0.16339824919161 -0.174293355435047 -0.155282653068214 0.138594306982868 -0.277324532771376 -0.463893932333453 0.188451837369454 -0.177707282413308 -0.0490306691761312 -0.00825509717020719 -0.527670051599996 0.114843407676098 -0.666041034747187 0.0583720550615624 0.115750805186163 0.0938440831216164 0.143270057316948 0.138787728521972 -0.477731534790484 -0.0711879910677861 0.337414060875299 0.662079078302009 0.494204545837911 -0.240312242267285 0.491535571557471 0.53413714610901 0.218221224386184 -0.0757726738345098 0.137334921989175 0.313062758927148 0.177120876926831,-0.055300175,0.504831379,-0.264129855,-0.746549315,0.595810066,-0.797745801,-0.281848651,0.534995212,0.331547204,-0.218707989,-0.04865094,-0.090112451,0.030434852,0.026684042,0.241559831,0.455509172,-0.007029764,0.221946365,-0.274914846,-0.163398249,-0.174293355,-0.155282653,0.138594307,-0.277324533,-0.463893932,0.188451837,-0.177707282,-0.049030669,-0.008255097,-0.527670052,0.114843408,-0.666041035,0.058372055,0.115750805,0.093844083,0.143270057,0.138787729,-0.477731535,-0.071187991,0.337414061,0.662079078,0.494204546,-0.240312242,0.491535572,0.534137146,0.218221224,-0.075772674,0.137334922,0.313062759,0.177120877
yahoonewsuk,0.163001019125445 -0.253672840522909 0.0695803368025189 0.41588954373512 0.0135419879497343 0.418236625855345 0.0171027867614187 -0.206973450783348 -0.205893717740032 0.0412162212874118 0.704046716544877 -0.515043448060412 0.908928315490973 -0.109578461987813 0.0572556097993066 0.210136685390648 -0.451157359743111 -0.166474091874454 -0.0701304198570916 0.193412699784263 0.149062689281282 -0.325957302618337 0.162483201117719 -0.489127121365156 0.805135035243396 -0.047896180814417 0.930137360475901 -0.519136784243329 -0.210796176534527 0.157717888036605 -0.662181896078111 0.145280072220399 -0.217876169484684 0.0803707046950696 0.70181867951253 -0.468592150053735 -0.35950025726397 0.00405643307026559 -0.028520985578454 0.240445760742567 0.0358567170043188 0.538974264034652 -0.86156607575411 -0.180357787138709 0.577702593309829 -0.433840781632038 -0.600207099222248 0.31451029937395 -0.476181262283139 0.0845566549433578,0.163001019,-0.253672841,0.069580337,0.415889544,0.013541988,0.418236626,0.017102787,-0.206973451,-0.205893718,0.041216221,0.704046717,-0.515043448,0.908928315,-0.109578462,0.05725561,0.210136685,-0.45115736,-0.166474092,-0.07013042,0.1934127,0.149062689,-0.325957303,0.162483201,-0.489127121,0.805135035,-0.047896181,0.93013736,-0.519136784,-0.210796177,0.157717888,-0.662181896,0.145280072,-0.217876169,0.080370705,0.70181868,-0.46859215,-0.359500257,0.004056433,-0.028520986,0.240445761,0.035856717,0.538974264,-0.861566076,-0.180357787,0.577702593,-0.433840782,-0.600207099,0.314510299,-0.476181262,0.084556655
yeylcmnnns,0.817616731207019 0.170389200104702 0.0489062868487669 0.724701512560377 0.279052968158593 0.000604387782907167 -0.161602074769658 0.462671270598365 0.476083704822733 -1.03566848647083 -0.135018070257161 0.24271339439116 -0.659761282917992 -0.139473534179566 -0.377170744526392 0.245202279226765 0.13325593199687 0.238903274046242 0.429412103984597 0.0850684408914182 -0.541194789912537 -0.0481079125428123 -0.302477661256998 -0.0100536902764536 0.509286240062053 0.228461901666846 -0.725238509924035 -0.321283611332815 -0.477552183915792 0.319554972337922 -0.55586113079739 -0.847140671472818 -0.36569496703693 0.658955171612222 -0.0983362297460021 0.135752749534014 0.115531411313295 0.298954023631927 0.186352207158413 0.946662543921833 -0.0717899134563048 0.2638228307913 -0.177238703711417 -0.275354795519819 -0.0516896931180542 -0.500959062411237 0.104797124138569 -0.0164952737476822 0.300721543113974 -0.0383980796532238,0.817616731,0.1703892,0.048906287,0.724701513,0.279052968,0.000604388,-0.161602075,0.462671271,0.476083705,-1.035668486,-0.13501807,0.242713394,-0.659761283,-0.139473534,-0.377170745,0.245202279,0.133255932,0.238903274,0.429412104,0.085068441,-0.54119479,-0.048107913,-0.302477661,-0.01005369,0.50928624,0.228461902,-0.72523851,-0.321283611,-0.477552184,0.319554972,-0.555861131,-0.847140671,-0.365694967,0.658955172,-0.09833623,0.13575275,0.115531411,0.298954024,0.186352207,0.946662544,-0.071789913,0.263822831,-0.177238704,-0.275354796,-0.051689693,-0.500959062,0.104797124,-0.016495274,0.300721543,-0.03839808
yoga,0.198569883518109 0.284944309897544 0.376691604341815 0.108041505443367 0.0317210643478706 -0.206216560429772 1.03258730322739 0.614090630445009 0.00514597212461764 0.0634417424374325 -0.547389734856789 0.339255406720324 -1.20047195705597 -0.816011767875712 -0.0864590833546746 -0.675849208097532 0.314296147753361 0.420368167381825 0.360096699287229 -0.119216194167377 -0.239152797450304 0.393723432387671 0.189757151796728 -0.18186756572977 0.145192910389011 0.136274330408886 0.166054816885034 0.0062254725747414 -0.284908705442469 -0.552204571637075 -0.983889891879494 -0.173151118300126 -0.322808685195308 -0.680565754236619 -0.0610881894959014 -0.0746122432724023 0.117117155744273 0.0288009200093092 0.25072860486694 0.803938029209876 -0.0541767889041433 -0.655498470735611 -0.345488714086826 -0.199177876654295 -0.313635560399316 0.547507945120289 -0.0882382130844971 0.801660469475908 -0.287082508334878 0.134846029099885,0.198569884,0.28494431,0.376691604,0.108041505,0.031721064,-0.20621656,1.032587303,0.61409063,0.005145972,0.063441742,-0.547389735,0.339255407,-1.200471957,-0.816011768,-0.086459083,-0.675849208,0.314296148,0.420368167,0.360096699,-0.119216194,-0.239152797,0.393723432,0.189757152,-0.181867566,0.14519291,0.13627433,0.166054817,0.006225473,-0.284908705,-0.552204572,-0.983889892,-0.173151118,-0.322808685,-0.680565754,-0.061088189,-0.074612243,0.117117156,0.02880092,0.250728605,0.803938029,-0.054176789,-0.655498471,-0.345488714,-0.199177877,-0.31363556,0.547507945,-0.088238213,0.801660469,-0.287082508,0.134846029
yqzdxct6kn,0.113254787395065 -0.203049476098763 0.402141277148257 0.625412789037904 0.279724433779801 0.623278753620001 0.14273255735193 -0.824224625831497 0.720470329248396 0.123172722696473 0.0951439806956093 0.453828079512047 0.0103650508458005 -0.451082211058991 0.0681523475861493 -0.173449204575702 -0.527693726990848 -0.359148918330405 0.090581996192506 0.938720419763488 0.356697146503915 0.246982413386098 -0.600068704967657 -0.276988748033801 -0.219146124485019 0.774061028280988 -0.608644136446806 -0.56146272354201 -0.315428146594483 -0.412386392328384 -0.63704009945329 -0.477144498304486 -0.466784138670764 -0.0796683923841065 -0.214819661632478 -0.37003447217809 -0.0994611896908514 0.226366704073367 0.225790004245671 -0.195191736610354 -0.280668959013129 0.248362401186611 0.0528450571775263 -0.421048558440318 0.837799271597729 -0.00269029582057048 -0.275984425612603 -0.764858950777515 -0.22099955336153 -0.079744649435493,0.113254787,-0.203049476,0.402141277,0.625412789,0.279724434,0.623278754,0.142732557,-0.824224626,0.720470329,0.123172723,0.095143981,0.45382808,0.010365051,-0.451082211,0.068152348,-0.173449205,-0.527693727,-0.359148918,0.090581996,0.93872042,0.356697147,0.246982413,-0.600068705,-0.276988748,-0.219146124,0.774061028,-0.608644136,-0.561462724,-0.315428147,-0.412386392,-0.637040099,-0.477144498,-0.466784139,-0.079668392,-0.214819662,-0.370034472,-0.09946119,0.226366704,0.225790004,-0.195191737,-0.280668959,0.248362401,0.052845057,-0.421048558,0.837799272,-0.002690296,-0.275984426,-0.764858951,-0.220999553,-0.079744649
yr,0.177334575888114 0.463587504305841 -0.611420490010396 0.453834661586885 -0.399238800156959 0.150704576621285 -0.266186942137584 -0.839420442674423 0.25801263868519 0.101035503339891 -0.607245018107996 -0.169117427520669 0.212906414707925 -0.135670653333038 0.27054452423349 0.43953954311828 0.470527656406283 0.0403206455962004 -0.247381215489988 0.195623227192147 0.106239637703355 -0.365544492435621 0.0711927288108732 0.28090327444254 -0.284809078082714 -0.254821522333905 -0.496091610353254 -0.165574472582041 -0.592335969239194 -0.22069592084843 -0.699995685330944 -0.257997768406321 0.361421384418503 -0.224211285139975 -0.00135026635385715 -0.724295464786229 0.108105249146985 -0.0301814496512507 -0.0907600065871425 -0.0284327535326637 -0.228482660989798 0.00666421733129826 -0.065142073283351 -0.682260492652768 0.166622026623708 -0.365345237371767 0.209019924798927 -0.0433145684140635 -0.555358463026789 -0.434884721513053,0.177334576,0.463587504,-0.61142049,0.453834662,-0.3992388,0.150704577,-0.266186942,-0.839420443,0.258012639,0.101035503,-0.607245018,-0.169117428,0.212906415,-0.135670653,0.270544524,0.439539543,0.470527656,0.040320646,-0.247381215,0.195623227,0.106239638,-0.365544492,0.071192729,0.280903274,-0.284809078,-0.254821522,-0.49609161,-0.165574473,-0.592335969,-0.220695921,-0.699995685,-0.257997768,0.361421384,-0.224211285,-0.001350266,-0.724295465,0.108105249,-0.03018145,-0.090760007,-0.028432754,-0.228482661,0.006664217,-0.065142073,-0.682260493,0.166622027,-0.365345237,0.209019925,-0.043314568,-0.555358463,-0.434884722
yszdjzn8,-0.418705621443479 0.793804102917512 -0.6843652203626 0.533581992418009 -0.379922788307388 0.190917042955692 0.247664750660719 -0.246784354824369 -0.516902818786731 0.199514121974841 1.18892161079296 0.313031071349356 -0.0280941181965923 -0.541256435545928 0.394666291092196 0.624541795044435 0.360642072823444 -0.0592197920190215 -0.288126290302223 0.557759533162224 -0.0199786411536128 0.188938469412725 -0.046058315412836 -0.472186385689257 0.180628140665408 0.668578158087866 0.255938102043468 0.183997018818052 0.275469192231052 -0.127735924061072 -0.0697682024092107 -0.0789825785324132 0.156177737773867 -0.291752292935506 -0.604731655262838 0.394033942472834 -0.216804182668185 0.708891768808888 -0.104445989588002 -0.800836371586595 -0.125575954393167 -0.416965901667444 -0.812956618454837 0.396971123433917 0.354070614216681 -0.419550728288178 -0.51338568164049 0.331283663507623 0.11532530698904 -0.102527542283385,-0.418705621,0.793804103,-0.68436522,0.533581992,-0.379922788,0.190917043,0.247664751,-0.246784355,-0.516902819,0.199514122,1.188921611,0.313031071,-0.028094118,-0.541256436,0.394666291,0.624541795,0.360642073,-0.059219792,-0.28812629,0.557759533,-0.019978641,0.188938469,-0.046058315,-0.472186386,0.180628141,0.668578158,0.255938102,0.183997019,0.275469192,-0.127735924,-0.069768202,-0.078982579,0.156177738,-0.291752293,-0.604731655,0.394033942,-0.216804183,0.708891769,-0.10444599,-0.800836372,-0.125575954,-0.416965902,-0.812956618,0.396971123,0.354070614,-0.419550728,-0.513385682,0.331283664,0.115325307,-0.102527542
z10bjxthek,-0.418305523156671 -0.365660398376681 -0.778709476432635 -0.177209820220949 -0.8463807631156 0.0535381991484761 -0.299077939262403 -0.115048142598925 0.259352044570353 0.322184718435651 0.306503549518313 0.161605140995907 0.347952861645177 -0.0842923817386699 -0.0666621061480832 0.389350703782233 -0.313954046667457 -0.258204683545513 -0.377369926695347 -0.120442470247026 0.437848535704822 -0.459202059490758 -0.3533525160256 -0.106456481143334 0.891526688869147 0.394929941969697 -0.469525268332909 0.648404876765017 0.713543122947862 -0.313105315373635 -0.246832560989018 0.244381917684497 0.418756548896911 -0.968238085072493 0.194100192534998 -0.317384202831049 -0.0930801439074904 -0.209226761327324 0.0758610176823937 0.0450512829968096 -0.287245832800155 -0.178227191569291 0.332609937625856 0.488129398185514 0.602349922335593 0.426429915438056 0.163361884254887 0.480213512015204 0.55006387192156 -0.743096376389231,-0.418305523,-0.365660398,-0.778709476,-0.17720982,-0.846380763,0.053538199,-0.299077939,-0.115048143,0.259352045,0.322184718,0.30650355,0.161605141,0.347952862,-0.084292382,-0.066662106,0.389350704,-0.313954047,-0.258204684,-0.377369927,-0.12044247,0.437848536,-0.459202059,-0.353352516,-0.106456481,0.891526689,0.394929942,-0.469525268,0.648404877,0.713543123,-0.313105315,-0.246832561,0.244381918,0.418756549,-0.968238085,0.194100193,-0.317384203,-0.093080144,-0.209226761,0.075861018,0.045051283,-0.287245833,-0.178227192,0.332609938,0.488129398,0.602349922,0.426429915,0.163361884,0.480213512,0.550063872,-0.743096376
z73tb3efe5,0.0404955121138979 -0.332951113286766 -0.00117303213944894 0.211279437308625 0.389353220671951 0.867382971296482 0.351732663697551 0.504660845509375 0.13275043819162 0.620119891809441 0.524503773132174 0.406550068129092 -0.321550656796208 0.318934645714731 -0.011100424918877 0.662815083189248 -0.672392159795189 0.531169099689907 0.05639873300195 -0.43928346420986 -0.358833996762174 -0.715114775796938 0.138632140701534 -0.208717270089575 0.505189546368728 -0.878782644582775 -0.486904355292031 -0.295711543984684 0.170191971955511 0.0714973184378922 0.468213000428172 0.0930682277384439 0.0671548342816798 0.42188603903799 0.254291457908272 0.0678894129106058 -0.0783234537702435 -0.21592990690193 0.355008367788476 -0.0687238239842129 -0.0876020535992227 0.2459287120287 0.0911185450484705 -0.624828693799877 -0.025135448546105 0.118370023943291 0.182728145593787 -0.0709742777568025 0.0537243954273132 -0.378806171615615,0.040495512,-0.332951113,-0.001173032,0.211279437,0.389353221,0.867382971,0.351732664,0.504660846,0.132750438,0.620119892,0.524503773,0.406550068,-0.321550657,0.318934646,-0.011100425,0.662815083,-0.67239216,0.5311691,0.056398733,-0.439283464,-0.358833997,-0.715114776,0.138632141,-0.20871727,0.505189546,-0.878782645,-0.486904355,-0.295711544,0.170191972,0.071497318,0.468213,0.093068228,0.067154834,0.421886039,0.254291458,0.067889413,-0.078323454,-0.215929907,0.355008368,-0.068723824,-0.087602054,0.245928712,0.091118545,-0.624828694,-0.025135449,0.118370024,0.182728146,-0.070974278,0.053724395,-0.378806172
